@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
22,10,12,9,2,1
17,12,0,0,4,?
28,11,18,20,3,26
17,13,16,16,4,?
20,16,16,16,4,?
19,9,17,18,3,15
26,9,12,15,2,11
50,17,19,25,3,28
29,4,12,12,2,3
47,14,14,17,1,17
36,6,20,22,2,1
55,17,17,20,2,17
28,10,16,17,2,1
25,14,16,0,3,13
17,13,0,0,4,?
18,15,15,17,4,?
52,0,11,20,5,?
32,19,15,20,1,17
22,11,14,15,6,1
37,14,18,20,2,19
26,10,15,18,6,20
33,6,18,21,3,16
27,12,24,24,2,1
22,17,22,22,1,1
27,12,17,17,3,1
34,8,8,21,2,12
20,7,15,16,4,?
18,15,18,0,5,?
65,9,12,17,2,15
21,15,15,15,5,?
37,5,12,12,2,1
52,9,11,11,2,9
34,11,11,15,6,21
35,9,14,19,3,15
27,14,14,16,2,1
26,12,18,18,2,12
27,11,15,20,3,15
41,15,15,17,1,16
40,12,12,18,2,16
26,6,6,6,2,6
27,9,12,21,1,9
29,15,19,20,4,?
42,14,14,14,2,13
35,10,13,13,3,15
29,18,17,18,6,18
27,7,9,12,2,1
31,11,15,17,2,12
50,11,19,20,2,11
47,13,15,15,2,1
18,13,17,0,5,?
33,12,14,14,2,12
27,13,18,18,2,14
32,8,14,19,2,17
27,6,17,18,2,15
38,6,12,18,2,1
26,7,15,21,3,21
38,11,20,22,5,?
47,10,14,20,3,1
33,15,16,19,3,18
30,5,10,14,2,15
35,10,16,16,2,8
27,12,13,15,5,?
17,10,0,0,3,12
28,13,14,16,4,?
33,10,14,16,1,10
30,12,15,17,5,?
41,5,5,4,2,12
18,0,0,0,5,?
20,12,14,16,2,15
17,12,14,0,4,?
22,7,7,7,5,?
40,12,17,17,2,12
43,10,17,14,2,7
22,12,15,16,6,11
27,12,14,25,3,14
17,14,16,0,4,?
53,8,12,17,2,1
54,16,18,18,5,?
18,14,0,0,5,?
22,12,14,15,3,1
51,9,30,34,4,?
41,12,15,16,2,12
37,15,23,23,4,?
19,14,14,17,5,?
47,5,15,25,2,12
22,13,14,15,6,21
25,12,14,19,3,20
23,13,12,13,4,?
32,21,22,22,2,21
28,13,20,20,2,15
36,13,21,21,2,13
17,10,16,0,5,?
25,5,19,19,2,1
17,13,0,0,4,?
34,13,15,18,3,15
28,6,6,17,3,21
27,10,14,18,3,25
27,11,19,0,2,12
20,13,19,19,3,19
18,14,17,17,5,?
25,12,13,14,2,20
33,8,21,21,3,24
18,0,0,0,5,?
42,14,17,25,3,15
19,9,11,17,4,?
28,12,23,23,2,12
56,14,16,22,4,?
21,9,16,18,3,14
68,11,11,19,4,?
22,15,13,18,4,?
19,12,17,0,4,?
44,11,11,19,2,20
20,19,17,17,4,?
17,12,0,0,4,?
17,12,15,0,3,15
55,17,19,23,4,?
34,13,18,23,2,20
17,12,0,0,4,?
17,12,17,0,5,?
24,12,16,17,2,14
26,14,15,18,1,15
31,11,11,21,2,18
36,6,16,17,5,?
27,6,17,17,2,6
32,5,13,12,2,1
65,10,11,11,2,1
34,10,13,16,3,11
28,7,12,20,1,1
18,14,15,17,5,?
39,12,23,15,1,1
39,7,18,26,2,7
24,13,13,19,3,18
24,11,11,18,2,12
20,12,18,20,2,17
30,6,15,18,6,17
22,13,13,15,3,16
30,12,13,17,2,15
17,15,15,0,4,?
41,8,9,12,3,1
17,14,16,0,4,?
40,12,12,13,2,14
17,0,0,0,4,?
37,13,15,15,2,14
18,15,16,0,3,12
21,7,10,10,2,7
25,6,12,15,3,12
36,12,16,18,4,?
59,0,21,19,5,?
18,14,14,17,4,?
21,12,16,16,2,1
33,7,19,25,2,1
38,10,10,16,2,10
51,11,13,13,5,?
38,6,14,17,2,6
37,16,19,19,3,19
19,10,13,17,5,?
24,5,11,13,6,1
27,15,15,17,1,1
57,6,13,18,5,?
39,12,12,14,2,5
17,12,15,17,5,?
25,10,12,15,6,1
30,12,16,20,3,1
38,5,8,11,2,1
26,8,12,12,2,8
20,6,14,16,4,?
36,13,18,20,3,24
50,6,11,12,2,7
35,7,8,13,2,6
34,6,19,19,1,1
18,10,9,16,4,?
32,16,18,18,5,?
17,15,15,0,5,?
23,6,16,16,2,1
24,10,10,12,1,1
27,10,20,21,6,23
35,10,16,16,2,12
27,12,19,19,2,1
33,15,17,25,2,14
28,8,11,12,3,14
20,12,15,15,6,1
30,10,16,19,3,27
36,16,18,23,3,33
34,13,17,20,1,1
34,4,13,17,6,1
40,14,13,18,2,15
53,12,20,25,4,?
21,6,0,0,6,20
26,13,23,23,3,18
34,10,11,18,2,15
39,8,16,18,2,1
28,5,13,17,2,1
17,0,0,0,5,?
46,13,16,19,3,30
43,13,17,19,1,1
23,10,12,21,1,1
36,11,15,19,1,19
40,14,10,23,3,23
24,6,17,17,6,21
35,15,16,18,3,17
39,12,17,17,2,16
30,11,15,16,2,15
40,15,15,18,4,?
32,0,0,0,6,24
25,5,19,19,2,15
21,7,7,20,3,19
52,10,16,18,5,?
47,6,9,19,2,1
25,10,15,15,1,1
44,13,13,21,2,1
17,5,0,0,5,?
26,5,14,15,6,1
36,6,12,21,4,?
27,8,20,27,3,27
32,0,28,31,6,24
28,12,16,20,2,1
37,7,12,12,2,1
55,14,19,14,2,12
16,9,0,0,2,13
28,8,14,6,1,1
31,6,15,16,3,16
16,14,14,0,6,15
32,11,18,21,2,10
17,15,16,0,5,?
24,13,16,18,2,1
25,10,18,14,6,1
37,14,21,21,2,14
37,10,15,17,2,10
37,6,8,18,3,10
36,8,8,15,2,7
59,12,16,28,1,28
20,8,16,20,1,17
17,8,12,14,3,13
41,13,17,17,3,17
32,5,12,15,6,1
25,4,16,17,2,1
46,10,11,15,2,12
33,6,13,13,2,5
19,13,18,18,5,?
23,13,15,17,3,20
49,5,7,24,3,1
42,6,11,11,2,6
36,15,17,18,3,6
32,7,16,17,2,13
24,17,15,15,3,20
28,8,14,19,2,12
25,12,17,0,2,18
59,18,18,18,2,1
34,11,16,23,2,18
40,18,18,18,1,18
18,8,12,15,3,1
19,10,12,13,3,17
31,6,15,18,3,25
58,9,13,15,5,?
38,18,18,18,2,37
23,10,16,19,2,12
23,6,9,16,6,1
28,17,21,21,2,17
52,7,12,11,2,10
34,12,14,18,4,?
50,14,16,19,5,?
29,12,13,18,2,18
48,15,17,20,5,?
31,5,8,5,2,1
47,13,13,19,2,15
29,6,20,21,2,10
27,15,15,15,2,15
43,11,16,17,4,?
50,11,14,16,4,?
47,11,14,20,4,?
32,5,6,14,2,1
23,13,14,17,3,22
45,16,23,23,2,17
28,15,18,26,4,?
29,6,13,13,2,1
29,8,17,19,6,10
25,5,13,18,4,?
27,13,13,17,2,15
38,13,23,13,2,24
29,7,10,12,2,1
55,12,13,18,5,?
27,12,15,15,3,27
31,10,17,19,2,10
35,12,12,15,2,12
59,13,15,17,3,25
43,5,12,21,2,15
42,11,20,27,2,17
32,12,17,25,2,14
30,7,12,19,3,17
26,17,17,18,4,?
26,8,8,18,3,15
49,13,14,21,2,20
19,11,11,0,1,11
19,13,19,19,3,15
19,8,14,19,1,16
29,13,13,17,3,13
23,9,18,0,3,21
31,12,12,14,1,14
23,12,18,0,3,14
19,6,15,15,1,17
34,12,15,16,3,18
28,9,9,14,6,12
29,9,11,11,2,9
23,14,16,19,1,18
30,11,14,17,2,1
21,10,13,13,3,1
39,12,19,22,1,1
15,12,12,0,6,12
41,5,10,19,2,1
53,12,13,5,2,12
27,17,18,18,1,1
19,13,0,0,2,1
35,6,17,19,3,1
24,12,16,16,6,15
34,11,14,14,2,9
43,16,13,13,1,19
43,7,14,20,4,?
24,6,18,20,3,16
28,8,10,15,5,?
45,0,1,1,2,1
35,10,17,21,4,?
24,9,19,20,2,13
23,6,10,11,2,13
36,5,12,12,2,1
53,14,18,25,4,?
21,15,0,0,2,15
30,6,12,15,2,6
41,7,8,11,5,?
51,18,18,0,4,?
33,12,12,14,2,1
47,11,13,19,5,?
26,12,15,19,5,?
25,12,15,15,3,24
24,8,10,18,1,14
48,11,16,18,5,?
24,5,8,14,3,1
49,20,20,20,4,?
23,6,13,16,3,22
46,11,16,16,4,?
29,12,15,19,3,23
26,12,12,18,3,1
19,10,14,15,3,13
34,11,9,9,2,1
53,12,19,19,4,?
31,6,15,0,6,1
26,8,15,15,1,15
38,7,16,16,1,26
29,12,16,18,3,12
28,5,15,17,2,1
34,10,11,20,5,?
31,10,14,17,3,1
44,12,24,27,4,?
35,12,13,14,4,?
34,5,5,17,1,30
34,13,12,18,2,20
22,15,17,18,2,15
35,11,14,14,6,16
50,12,12,16,5,?
34,13,18,18,2,1
51,11,14,15,2,11
27,12,14,14,2,1
17,11,13,13,6,15
34,5,8,18,2,5
29,10,15,21,4,?
29,8,17,18,2,14
19,11,12,16,6,14
35,14,14,17,1,14
23,7,15,18,2,6
16,12,0,0,6,14
28,7,21,21,3,21
46,6,18,12,2,27
31,6,19,19,2,7
19,16,17,0,4,?
31,12,15,16,2,25
30,5,16,16,2,1
27,11,12,15,3,15
23,17,16,17,3,22
44,3,13,14,1,1
22,15,16,19,2,14
27,15,16,23,1,8
49,9,12,13,3,13
24,8,18,18,2,10
35,7,7,19,2,1
36,11,11,11,2,11
48,6,6,11,2,6
22,11,14,22,2,15
33,8,4,5,3,12
66,10,10,15,2,18
26,10,12,16,3,17
37,22,24,24,3,25
36,8,12,17,5,?
51,19,19,21,4,?
33,15,16,18,2,16
20,6,16,0,2,1
24,13,18,18,2,15
23,15,15,18,3,21
37,5,14,18,2,7
32,6,20,20,4,?
31,9,19,20,2,1
18,8,14,17,4,?
21,11,14,17,6,11
28,10,16,19,2,10
40,6,11,10,2,11
32,4,5,20,3,5
59,8,14,13,3,13
39,11,15,19,4,?
28,6,17,19,3,16
28,12,19,22,5,?
33,11,16,16,2,1
33,3,12,16,4,?
23,7,18,20,2,1
22,9,15,16,5,?
40,8,15,15,2,13
33,15,15,16,2,15
49,12,18,23,5,?
56,13,16,19,4,?
20,11,11,18,5,?
22,8,16,18,3,21
29,8,17,16,5,?
28,6,15,16,2,1
21,12,21,21,2,12
29,13,13,28,3,20
23,12,14,15,2,14
34,7,15,16,2,7
40,8,12,20,3,17
23,11,19,0,4,?
26,7,12,17,2,1
40,6,10,8,2,1
35,12,16,17,3,1
31,6,14,15,2,1
52,11,12,11,2,11
37,14,18,18,1,26
20,12,17,18,2,1
42,8,23,27,2,21
20,6,12,17,3,11
25,10,13,13,6,13
28,13,14,15,2,1
28,7,13,24,2,1
28,13,11,24,3,22
21,7,7,0,3,10
23,7,16,16,2,1
27,5,15,15,2,18
29,11,11,13,2,1
33,10,21,21,3,1
22,8,11,18,3,21
36,10,12,18,2,1
28,5,15,16,6,14
57,12,13,16,2,12
34,6,14,21,4,?
67,12,16,23,1,12
53,15,18,24,4,?
57,21,23,15,2,21
37,13,14,14,6,14
62,11,13,20,2,13
34,14,21,22,1,1
29,6,15,18,3,15
49,11,16,16,2,1
42,17,17,19,2,1
51,12,18,25,1,25
44,13,17,19,1,21
42,5,11,18,2,1
40,7,8,8,2,12
40,10,12,17,4,?
43,7,12,18,4,?
33,10,12,17,2,1
37,8,17,17,2,8
29,9,14,14,2,9
46,12,22,31,4,?
26,13,14,0,3,22
22,4,18,20,3,1
33,7,17,19,3,18
37,6,11,16,2,1
27,13,21,24,5,?
16,12,7,14,2,12
23,10,18,21,2,18
28,12,18,18,2,1
27,5,15,0,3,18
53,12,22,23,1,14
44,14,15,18,4,?
26,12,16,18,2,8
38,11,16,17,1,1
25,7,10,19,5,?
19,12,0,0,3,15
28,5,5,17,2,1
16,8,0,0,1,12
28,10,10,23,2,13
32,13,24,25,2,14
28,13,15,21,3,16
39,18,18,19,2,18
33,15,16,19,2,16
52,4,5,16,3,1
27,12,15,17,3,12
21,6,0,0,6,1
55,14,16,29,4,?
18,6,0,0,2,12
19,14,15,19,3,16
32,14,17,17,2,1
35,7,20,20,2,12
28,19,19,21,2,18
29,12,18,20,2,1
34,6,6,17,2,14
28,5,12,15,2,1
35,13,15,17,4,?
46,6,13,17,4,?
28,12,15,24,3,15
34,7,11,11,2,1
35,13,12,12,2,1
42,14,15,18,4,?
36,6,18,22,3,10
42,7,14,15,2,1
74,13,14,18,5,?
33,10,15,17,3,12
48,15,15,18,5,?
33,13,16,18,4,?
42,9,9,9,2,12
38,12,15,19,2,12
38,7,14,15,2,16
45,15,15,17,5,?
41,10,10,13,2,10
34,9,24,24,2,17
23,13,15,19,4,?
34,6,12,17,4,?
47,17,26,26,2,17
32,4,12,18,5,?
27,12,21,21,4,?
24,15,15,16,4,?
36,7,10,16,1,17
32,8,13,19,3,19
38,12,11,18,2,15
45,13,15,17,2,16
40,17,19,23,1,20
51,11,14,17,5,?
29,15,16,16,2,12
40,15,25,28,4,?
19,7,15,19,1,12
54,15,18,25,4,?
37,12,13,23,5,?
53,10,21,22,1,1
49,8,0,19,4,?
52,10,12,12,2,14
25,8,18,18,2,22
27,10,14,18,2,10
31,5,18,18,5,?
43,15,16,21,4,?
40,10,12,15,2,1
52,12,17,22,5,?
30,11,18,18,4,?
56,9,16,17,2,15
26,11,17,20,3,19
35,15,23,23,1,23
33,10,10,18,4,?
32,4,18,19,2,1
33,13,18,18,2,1
21,7,12,18,6,1
29,11,15,20,4,?
34,13,15,15,2,13
18,0,16,0,6,17
25,13,14,16,3,17
41,20,25,25,2,27
42,9,9,12,2,9
39,8,14,25,2,14
33,10,12,13,1,5
51,9,12,17,2,1
31,5,16,16,2,16
30,7,12,12,2,1
39,11,12,19,5,?
26,5,5,17,3,5
39,13,17,18,2,13
19,11,15,16,3,17
43,8,17,17,2,10
30,10,17,20,3,25
23,14,16,16,5,?
35,12,21,21,1,26
20,6,7,7,2,1
30,6,12,19,2,6
18,11,16,17,6,1
28,16,17,23,1,17
21,12,20,0,3,18
30,12,16,14,2,12
54,12,12,15,5,?
27,5,15,16,2,1
41,7,7,13,2,1
22,8,8,17,3,22
34,12,18,20,1,12
21,12,13,0,3,16
27,5,11,15,2,5
38,14,17,19,2,1
32,12,15,15,2,14
54,5,6,11,5,?
28,11,16,17,4,?
24,12,13,16,3,15
23,12,14,20,2,21
19,12,14,15,3,14
22,14,18,18,3,15
22,5,13,13,3,13
30,15,15,17,5,?
15,5,8,0,1,13
27,12,7,25,3,22
41,14,15,16,3,10
42,7,12,21,4,?
22,5,8,15,3,16
38,11,14,17,2,1
32,12,15,17,1,13
67,16,16,20,4,?
30,13,17,22,2,13
25,11,12,15,1,14
28,10,15,17,2,17
33,12,18,18,2,1
35,15,21,21,2,1
29,10,16,20,1,12
37,7,11,11,2,1
37,11,19,28,2,1
24,13,13,18,4,?
33,12,16,15,2,1
26,13,15,20,1,15
23,13,17,17,2,13
25,7,13,22,3,22
24,12,13,23,4,?
37,5,11,11,2,1
19,14,16,16,2,14
38,16,19,20,4,?
31,8,16,18,2,1
30,12,14,14,2,13
23,12,17,22,1,17
35,12,15,15,5,?
31,11,14,14,2,12
31,12,19,21,6,16
21,12,17,0,3,16
45,12,17,17,2,17
30,12,14,0,3,20
30,11,11,11,3,14
33,12,25,25,2,15
28,12,16,21,2,16
18,13,0,0,2,14
21,12,12,14,1,17
54,19,26,26,2,19
19,16,17,0,3,16
20,9,14,17,3,1
26,7,7,16,3,17
69,10,16,30,1,31
33,7,0,0,2,12
40,10,6,12,2,13
21,13,19,19,4,?
23,10,10,12,6,1
16,12,12,0,2,12
24,6,20,20,2,15
30,8,12,14,6,25
20,5,8,14,6,17
18,8,17,0,4,?
49,12,14,18,3,23
21,10,16,16,2,14
49,6,10,19,2,6
25,4,19,19,1,1
22,10,0,0,2,15
23,13,14,0,1,16
17,6,14,0,2,13
26,5,0,0,3,1
18,12,14,15,3,1
27,4,13,17,3,20
38,8,9,11,6,14
47,5,15,21,1,24
24,9,11,16,3,17
33,16,19,19,6,30
27,23,0,0,6,22
21,12,12,13,2,1
28,10,16,21,3,10
24,14,19,21,2,20
37,12,12,25,3,1
18,10,12,0,3,12
18,12,0,0,3,16
62,13,17,22,3,35
36,7,21,21,4,?
20,16,0,0,6,16
50,12,17,23,4,?
16,6,7,15,6,12
18,11,17,17,2,12
27,7,16,18,6,22
20,13,19,19,2,13
32,12,17,21,1,13
19,11,0,0,3,16
16,4,11,12,3,1
48,12,13,17,4,?
24,6,12,18,3,6
37,12,13,14,3,17
29,13,16,21,4,?
38,6,11,23,1,17
40,13,21,21,1,18
32,12,12,12,2,12
49,15,16,20,1,18
23,5,11,0,1,1
23,9,20,21,3,1
19,13,15,17,3,15
22,15,17,0,3,17
44,9,15,19,2,11
35,7,18,19,2,1
25,5,12,12,2,1
30,7,10,24,2,16
41,12,18,18,2,1
21,12,12,17,5,?
43,14,20,21,1,21
41,10,15,16,2,15
32,14,15,17,2,17
35,6,18,18,2,23
53,12,18,24,4,?
48,18,28,34,4,?
32,13,25,27,5,?
44,13,15,34,4,?
41,11,14,20,6,38
54,5,11,22,5,?
22,5,12,5,1,1
30,13,16,18,2,15
44,5,13,12,3,15
17,9,12,14,1,1
23,11,14,17,3,17
32,6,7,18,2,1
25,15,17,17,2,16
28,13,12,19,1,1
42,12,14,22,2,9
23,6,10,16,2,1
47,12,17,17,5,?
37,8,10,11,2,8
37,10,18,25,2,10
22,12,17,18,3,21
40,8,15,15,2,1
54,10,22,24,2,24
39,6,7,7,2,1
16,12,13,15,2,12
44,12,19,19,2,1
26,5,5,12,3,14
25,5,7,18,2,18
47,19,18,20,4,?
37,8,11,12,2,8
35,11,15,16,5,?
59,8,16,16,3,10
56,12,20,20,4,?
33,5,20,20,3,22
21,6,15,20,6,20
36,15,15,16,1,12
58,6,14,16,2,1
45,15,16,16,4,?
38,7,23,24,1,5
39,10,15,19,2,18
19,8,14,16,6,1
31,5,13,18,3,1
23,23,0,0,3,20
29,8,10,15,2,15
58,17,25,26,4,?
44,13,16,22,4,?
33,4,8,15,2,1
43,8,10,15,1,25
58,10,11,16,5,?
55,15,15,15,5,?
52,11,10,14,5,?
33,10,17,17,2,1
25,12,18,18,2,15
30,19,19,19,1,18
29,11,14,14,4,?
36,6,14,18,6,1
62,13,15,18,5,?
49,5,20,20,4,?
32,11,14,19,4,?
51,6,6,17,2,6
29,14,14,15,2,12
34,11,18,22,2,14
29,13,14,18,3,17
50,10,15,21,5,?
30,13,22,22,2,1
44,12,15,20,4,?
33,8,16,16,3,15
24,10,10,16,2,1
38,12,9,9,2,14
55,12,14,14,5,?
22,12,0,0,3,15
30,12,16,30,4,?
32,12,13,13,3,1
59,12,14,16,1,15
32,12,15,25,2,1
26,10,12,16,2,12
53,12,18,21,5,?
32,8,11,16,5,?
37,11,14,16,4,?
31,14,16,16,5,?
32,11,15,19,1,15
47,12,14,14,3,40
18,13,17,17,2,11
49,10,12,10,2,1
57,12,15,15,2,14
28,12,16,18,5,?
36,8,14,18,2,1
35,5,16,17,2,15
27,13,16,17,2,18
46,12,21,21,3,20
44,15,18,18,5,?
34,5,13,17,3,8
52,3,32,32,2,1
49,15,18,22,4,?
35,12,13,14,2,1
39,8,14,17,2,1
25,12,12,15,3,21
63,13,14,15,5,?
48,15,18,23,4,?
66,10,10,18,5,?
26,8,15,12,2,1
54,8,9,9,2,1
48,16,19,23,2,1
35,13,17,18,1,16
38,12,17,12,3,15
42,11,13,16,4,?
28,7,15,16,2,1
27,4,19,21,4,?
24,11,9,16,2,11
17,12,0,0,6,15
40,12,16,22,6,30
16,0,0,0,6,14
33,17,22,22,6,22
32,11,18,21,3,16
29,5,16,17,2,1
50,10,15,17,1,16
58,12,12,16,5,?
33,5,6,14,2,1
27,16,16,19,1,16
45,12,18,18,5,?
31,12,14,20,2,17
44,12,14,20,4,?
28,12,13,21,4,?
46,14,16,25,4,?
18,12,12,0,3,15
19,12,0,0,2,14
32,8,16,16,1,8
31,8,11,16,5,?
59,11,17,18,2,12
49,12,13,14,2,17
27,10,16,18,2,15
47,5,14,14,5,?
51,13,19,19,2,15
46,11,14,18,4,?
37,10,10,15,5,?
66,14,14,14,5,?
31,10,16,20,3,20
39,10,13,17,4,?
59,15,17,19,5,?
33,2,3,3,6,2
33,16,16,19,2,16
53,12,22,23,1,16
31,11,18,0,1,1
35,11,17,20,4,?
42,12,15,17,5,?
18,6,13,17,3,1
31,15,15,16,1,16
38,12,17,23,3,26
25,13,15,17,3,21
30,8,13,18,3,10
30,6,21,0,2,6
18,4,15,0,4,?
54,12,12,15,5,?
21,13,14,19,3,20
50,6,19,28,1,1
27,13,13,17,5,?
27,12,17,21,4,?
54,10,14,21,5,?
20,7,16,0,3,20
27,11,15,16,3,1
20,11,16,16,2,1
54,14,17,17,5,?
32,11,15,18,2,15
31,15,15,18,2,15
17,6,13,15,6,12
45,16,18,18,3,13
18,0,0,0,3,15
30,12,18,18,3,23
30,11,19,19,2,16
26,5,9,4,3,5
18,10,13,13,3,16
38,12,23,23,2,12
25,10,10,12,2,10
44,10,20,22,2,15
25,10,14,16,3,20
27,11,16,16,4,?
36,6,6,26,2,6
33,12,13,18,3,26
25,4,14,18,3,1
21,11,15,0,4,?
40,11,8,18,5,?
28,11,12,15,3,21
32,0,0,0,4,?
47,14,14,22,4,?
32,16,17,17,4,?
26,11,9,10,2,7
22,15,16,16,3,17
35,13,13,16,3,18
36,10,11,19,5,?
24,11,13,15,3,18
48,13,13,20,4,?
25,11,15,20,1,20
47,13,19,19,2,13
27,4,13,19,3,26
40,12,15,22,4,?
23,19,15,0,3,21
20,15,0,0,3,14
17,7,17,17,2,12
50,11,12,17,5,?
28,22,23,23,4,?
23,12,17,21,6,19
41,9,18,18,3,15
24,12,21,24,2,12
33,8,15,16,4,?
28,9,19,20,2,1
23,12,13,17,2,15
38,15,16,16,5,?
30,13,13,25,4,?
21,6,10,16,3,19
28,14,15,17,4,?
31,13,7,16,4,?
36,6,11,15,5,?
66,14,15,19,4,?
52,11,15,24,4,?
55,8,15,16,5,?
49,14,21,23,4,?
36,6,14,18,2,1
42,13,14,19,4,?
18,6,9,0,3,10
42,10,15,18,2,12
32,10,21,23,3,1
46,26,24,25,2,29
20,11,16,18,5,?
31,5,9,17,2,13
22,10,16,18,5,?
30,18,20,25,4,?
27,11,13,16,5,?
54,11,13,17,4,?
37,5,15,22,1,19
39,13,14,16,4,?
35,15,16,16,3,15
59,16,17,30,5,?
50,6,12,19,5,?
29,15,12,18,2,15
30,12,16,11,5,?
18,9,0,0,2,12
41,8,14,21,1,1
35,14,20,21,4,?
33,3,5,7,1,1
34,11,14,15,2,12
36,14,18,18,2,12
25,14,16,20,3,22
32,5,18,19,2,1
28,8,9,20,5,?
47,12,25,35,4,?
35,13,18,18,3,33
20,15,15,0,3,14
25,4,7,13,5,?
37,10,15,15,1,1
34,0,0,0,6,1
34,12,23,25,4,?
23,12,13,18,3,20
18,0,0,0,6,17
30,6,6,21,1,6
26,14,14,16,2,15
20,12,12,20,2,18
24,13,13,14,3,18
38,10,12,22,1,1
46,14,17,20,2,18
26,5,8,18,2,1
63,16,16,22,4,?
31,5,22,27,2,5
28,6,14,7,2,8
29,12,14,19,2,17
38,4,5,14,2,13
27,7,15,15,6,13
34,14,14,21,5,?
29,13,18,18,3,22
19,14,16,0,2,19
24,14,0,16,3,22
34,12,16,17,5,?
40,10,15,18,4,?
46,12,19,21,4,?
16,10,15,15,3,15
46,8,11,18,5,?
41,11,16,21,4,?
22,10,13,20,5,?
43,14,15,18,5,?
24,16,19,0,1,16
46,11,15,20,3,26
30,6,15,18,2,1
28,12,13,21,3,19
31,15,16,16,2,6
46,15,15,18,5,?
33,6,21,21,3,15
34,14,18,18,2,17
29,10,13,18,3,18
36,5,8,16,2,1
34,10,14,17,2,15
37,7,12,18,2,1
39,13,12,21,1,7
17,11,14,0,1,13
32,7,18,18,2,15
42,12,18,18,2,11
25,11,12,19,3,16
30,6,8,17,2,15
24,12,15,24,3,17
30,16,15,16,1,14
33,6,13,16,2,14
41,12,13,14,3,17
16,12,12,16,6,15
40,5,17,22,3,29
42,12,17,25,1,13
46,14,17,17,2,1
30,12,14,14,3,13
29,5,14,22,1,4
31,15,18,18,2,15
31,12,17,18,2,17
21,15,0,0,3,15
32,5,19,19,1,24
31,9,9,14,2,11
45,11,14,21,5,?
24,13,23,23,2,13
30,6,12,17,1,12
26,15,18,24,3,25
34,7,11,19,1,12
45,9,11,20,4,?
32,4,15,17,6,30
33,13,18,19,2,15
31,7,11,11,2,1
19,12,14,18,4,?
39,15,14,19,2,15
38,8,10,25,5,?
20,13,15,16,1,16
50,11,12,20,4,?
64,13,15,17,2,12
54,12,27,27,2,12
32,11,15,15,2,9
25,12,14,17,4,?
52,12,13,12,2,1
52,10,9,24,5,?
36,8,18,24,1,1
27,9,6,23,3,12
47,12,13,8,2,1
54,14,15,20,5,?
32,13,10,18,2,17
40,9,15,25,2,15
19,6,15,15,1,1
24,15,15,17,6,1
34,13,15,22,1,13
37,14,14,18,2,15
23,12,14,14,2,14
46,13,13,16,4,?
23,17,17,17,3,11
17,6,15,0,3,13
31,10,12,14,3,18
48,16,17,19,4,?
41,12,14,21,2,12
43,12,17,20,2,12
28,6,13,17,6,25
24,14,15,15,2,15
41,10,17,9,2,14
39,0,0,17,4,?
24,13,14,16,3,16
29,12,8,21,2,12
29,5,15,18,5,?
28,13,19,18,2,10
27,8,14,17,3,8
22,8,15,18,3,9
33,11,15,15,6,28
28,5,10,13,3,15
32,13,18,0,2,1
34,12,24,24,2,12
26,11,17,17,2,11
30,11,19,21,2,24
21,11,17,18,3,18
22,6,13,16,3,20
26,14,14,22,2,11
35,8,11,19,2,1
29,12,14,18,3,15
20,4,0,0,5,?
52,8,15,21,4,?
24,12,20,20,2,8
24,9,10,19,3,22
30,11,13,26,2,12
25,7,14,15,3,17
27,10,10,12,2,14
37,10,11,12,2,1
27,6,14,15,3,19
22,11,11,21,3,16
39,10,11,11,2,1
35,12,13,18,5,?
28,7,9,15,2,7
30,8,12,12,2,12
31,5,14,15,3,1
40,15,16,16,4,?
27,16,18,0,3,16
20,12,13,20,2,13
31,10,16,16,5,?
38,12,15,15,2,17
29,13,16,16,5,?
20,11,13,20,2,13
39,7,13,16,1,14
46,3,7,20,4,?
32,14,21,21,2,21
20,0,17,0,6,19
23,10,15,16,3,1
32,9,9,20,2,9
33,15,16,21,5,?
25,12,19,21,3,20
23,13,16,18,2,14
21,11,12,17,3,18
24,12,13,17,2,1
51,14,14,16,5,?
27,11,23,23,2,1
26,11,15,21,3,1
20,13,0,0,2,1
36,16,16,21,4,?
33,19,19,19,5,?
24,8,14,24,3,23
29,13,14,18,2,20
47,10,14,16,3,14
33,11,15,17,1,17
50,12,20,22,1,9
28,5,4,15,2,6
21,13,17,20,5,?
26,14,16,16,1,14
28,15,17,17,3,19
28,18,26,26,2,1
32,5,5,16,5,?
27,11,18,0,3,11
41,16,19,19,2,18
26,6,14,23,1,11
21,15,19,19,4,?
28,13,17,19,4,?
54,9,22,22,2,7
22,10,6,16,3,16
55,14,16,25,4,?
34,12,13,16,3,18
20,12,12,12,2,12
50,9,15,17,5,?
38,11,13,15,2,27
29,15,18,19,2,18
31,10,17,17,2,15
40,5,12,17,2,15
41,12,18,21,2,1
55,12,20,29,2,6
20,12,14,14,5,?
31,12,19,19,5,?
20,8,9,19,5,?
30,12,13,23,6,1
20,15,15,0,1,16
19,0,0,0,5,?
26,12,15,23,3,20
21,10,16,16,5,?
19,14,17,18,4,?
31,14,14,20,2,18
41,12,14,19,2,6
21,16,11,16,4,?
23,14,16,16,2,14
29,15,16,18,4,?
